player_id,name,svpts,aces,df,pct_1stIn,pct_1stWon,pct_2ndWon,pct_SvPtsWon,bp_faced,pct_bp_conv,pct_bp_saved,pct_1stRetPtsWon,pct_2ndRetPtsWon,Grass winRt,Hard winRt,Clay winRt,G winRt,A winRt,M winRt,F winRt,O winRt,recPerf
131905,Manuel Guinard,784.0,35.0,28.0,0.634,0.642,0.456,0.574,107.0,0.397,0.673,0.3,0.534,0.0,0.5,0.4,0.0,0.5,0.0,0.0,0.0,0.3613620569335769
131934,Andrea Vavassori,1516.0,86.0,69.0,0.615,0.701,0.487,0.619,144.0,0.424,0.639,0.295,0.47,0.0,0.5,0.462,0.333,0.455,0.4,0.0,0.0,0.4679255402939673
123755,Daniel Elahi Galan,8036.0,465.0,156.0,0.625,0.685,0.48,0.608,764.0,0.387,0.592,0.275,0.487,0.6,0.366,0.375,0.5,0.4,0.214,0.0,0.5,0.34834333177324506
123768,Collin Altamirano,167.0,8.0,6.0,0.527,0.693,0.405,0.557,20.0,0.333,0.5,0.205,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123795,Altug Celikbilek,598.0,46.0,31.0,0.589,0.722,0.48,0.622,61.0,0.487,0.623,0.213,0.509,0.333,0.5,0.0,0.0,0.444,0.0,0.0,0.0,0.18553337988513408
123809,Ivan Gakhov,393.0,20.0,20.0,0.542,0.667,0.472,0.578,44.0,0.286,0.636,0.286,0.485,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.15724207427765213
205734,Thiago Seyboth Wild,3900.0,250.0,164.0,0.605,0.688,0.501,0.614,362.0,0.38,0.61,0.287,0.491,0.0,0.286,0.4,0.5,0.273,0.583,0.0,0.0,0.40176272764137166
123828,Jan Choinski,670.0,30.0,12.0,0.703,0.648,0.508,0.606,75.0,0.447,0.693,0.212,0.459,0.2,0.0,0.333,0.5,0.167,0.0,0.0,0.0,0.10308998699194362
123896,Matija Pecotic,146.0,12.0,11.0,0.616,0.733,0.482,0.637,15.0,0.357,0.667,0.211,0.521,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
123921,Calvin Hemery,758.0,61.0,59.0,0.603,0.652,0.412,0.557,76.0,0.333,0.474,0.284,0.449,0.0,0.0,0.286,0.0,0.222,0.0,0.0,0.0,0.10308998699194362
124013,Eduardo Nava,173.0,7.0,8.0,0.555,0.542,0.468,0.509,29.0,0.444,0.621,0.333,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124014,Ernesto Escobedo,4715.0,375.0,162.0,0.577,0.711,0.533,0.636,406.0,0.321,0.606,0.238,0.451,0.333,0.341,0.3,0.25,0.333,0.417,0.0,0.0,0.15511176184547842
124079,Pedro Martinez,9641.0,245.0,431.0,0.655,0.65,0.497,0.597,946.0,0.39,0.584,0.284,0.51,0.429,0.419,0.448,0.389,0.481,0.3,0.0,0.0,0.5238300208021818
132283,Lorenzo Sonego,18786.0,1443.0,453.0,0.66,0.725,0.511,0.652,1429.0,0.375,0.626,0.266,0.458,0.562,0.431,0.494,0.5,0.478,0.443,0.0,0.5,0.40934449642903764
124116,Sebastian Ofner,5905.0,490.0,205.0,0.567,0.732,0.485,0.625,544.0,0.402,0.614,0.284,0.485,0.429,0.5,0.412,0.5,0.46,0.333,0.0,0.0,0.40169244874322263
124154,Sasi Kumar Mukund,111.0,2.0,1.0,0.622,0.58,0.381,0.505,15.0,0.25,0.4,0.174,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124186,Alexandre Muller,3752.0,183.0,98.0,0.637,0.655,0.505,0.6,361.0,0.415,0.56,0.283,0.504,0.5,0.333,0.455,0.222,0.429,0.455,0.0,0.0,0.42444004139189406
124187,Reilly Opelka,12554.0,2673.0,434.0,0.638,0.789,0.557,0.705,643.0,0.304,0.684,0.201,0.427,0.273,0.556,0.452,0.52,0.518,0.5,0.0,0.0,0.5558717054343002
206173,Jannik Sinner,19581.0,1387.0,526.0,0.595,0.742,0.549,0.664,1452.0,0.425,0.665,0.349,0.531,0.6,0.772,0.677,0.755,0.752,0.71,0.714,0.0,0.7989146882414981
132482,Liam Caruana,249.0,21.0,9.0,0.614,0.732,0.427,0.614,25.0,0.273,0.56,0.203,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132686,Nuno Borges,5154.0,287.0,153.0,0.643,0.694,0.519,0.631,441.0,0.356,0.596,0.262,0.481,0.0,0.4,0.478,0.385,0.444,0.333,0.0,0.0,0.416862446677151
206499,Aleksandar Kovacevic,2688.0,281.0,99.0,0.598,0.752,0.475,0.641,224.0,0.33,0.634,0.259,0.432,0.0,0.417,0.143,0.333,0.409,0.143,0.0,0.0,0.3453971534445779
206681,Fabian Marozsan,3289.0,179.0,89.0,0.658,0.698,0.505,0.632,259.0,0.395,0.556,0.276,0.534,0.0,0.6,0.5,0.5,0.375,0.714,0.0,0.0,0.5435921146955823
206703,Paul Jubb,418.0,12.0,19.0,0.589,0.683,0.448,0.586,32.0,0.25,0.312,0.293,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133018,Michail Pervolarakis,400.0,17.0,22.0,0.55,0.705,0.406,0.57,34.0,0.333,0.382,0.218,0.406,0.0,0.143,0.0,0.0,0.143,0.0,0.0,0.0,0.08748542061904185
206748,Giulio Zeppieri,1604.0,118.0,45.0,0.605,0.714,0.51,0.633,131.0,0.331,0.595,0.278,0.457,0.0,0.2,0.333,0.4,0.333,0.0,0.0,0.0,0.28447127639975645
206889,Clement Chidekh,103.0,1.0,3.0,0.66,0.691,0.629,0.67,13.0,0.5,0.846,0.147,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206909,Brandon Nakashima,10409.0,967.0,235.0,0.636,0.75,0.535,0.671,676.0,0.361,0.62,0.269,0.484,0.467,0.558,0.476,0.444,0.621,0.308,0.0,0.0,0.5214281991627581
108701,Juan Sebastian Cabal,193.0,12.0,11.0,0.668,0.643,0.531,0.606,13.0,0.462,0.462,0.147,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133297,Yosuke Watanuki,2620.0,306.0,139.0,0.549,0.76,0.493,0.64,210.0,0.333,0.638,0.291,0.457,0.5,0.333,0.5,0.333,0.368,0.5,0.0,0.0,0.3510536912742183
100644,Alexander Zverev,42793.0,4423.0,2029.0,0.663,0.741,0.502,0.66,3026.0,0.409,0.613,0.293,0.51,0.647,0.682,0.725,0.718,0.676,0.696,0.647,1.0,0.694749211399204
133430,Denis Shapovalov,24229.0,2446.0,1675.0,0.589,0.761,0.513,0.659,1817.0,0.378,0.65,0.305,0.478,0.472,0.564,0.473,0.625,0.493,0.558,0.333,0.0,0.43508196947866995
207182,Emilio Nava,1371.0,119.0,66.0,0.631,0.692,0.433,0.597,125.0,0.349,0.52,0.225,0.399,0.0,0.188,0.0,0.25,0.143,0.167,0.0,0.0,0.21382893872234915
207213,Duje Ajdukovic,342.0,19.0,10.0,0.526,0.6,0.494,0.55,36.0,0.375,0.389,0.389,0.432,0.0,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0.10308998699194362
108993,Abdulla Hajji,164.0,0.0,8.0,0.64,0.457,0.153,0.348,28.0,0.0,0.214,0.048,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108996,Mahmoud Nader Al Baloushi,52.0,1.0,4.0,0.673,0.457,0.294,0.404,10.0,0.0,0.5,0.029,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108997,Clint Bowles,60.0,0.0,1.0,0.7,0.524,0.333,0.467,10.0,0.75,0.4,0.286,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207352,Bu Yunchaokete,121.0,18.0,3.0,0.603,0.767,0.458,0.645,10.0,0.571,0.6,0.397,0.542,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
109054,Daniel Masur,475.0,29.0,18.0,0.686,0.669,0.463,0.604,50.0,0.258,0.64,0.209,0.489,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.10308998699194362
207411,Jesper De Jong,472.0,38.0,19.0,0.623,0.684,0.483,0.608,52.0,0.364,0.654,0.187,0.442,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.3139433523068368
207415,Daniel Michalski,179.0,3.0,5.0,0.693,0.589,0.436,0.542,22.0,0.0,0.545,0.129,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117352,Oliver Anderson,52.0,3.0,1.0,0.577,0.733,0.409,0.596,6.0,0.0,0.5,0.2,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117353,Duck Hee Lee,156.0,10.0,16.0,0.545,0.624,0.507,0.571,15.0,0.304,0.467,0.353,0.597,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
117356,Cem Ilkel,1188.0,71.0,37.0,0.62,0.645,0.477,0.581,118.0,0.418,0.517,0.242,0.424,0.0,0.182,0.0,0.0,0.125,0.0,0.0,0.0,0.0
117357,Omar Jasika,455.0,13.0,12.0,0.67,0.633,0.493,0.587,47.0,0.417,0.532,0.193,0.485,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.12506126339170004
117358,Harry Bourchier,133.0,9.0,3.0,0.669,0.697,0.636,0.677,11.0,1.0,0.818,0.18,0.441,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
117360,Marc Polmans,1437.0,66.0,57.0,0.649,0.663,0.468,0.595,150.0,0.343,0.58,0.271,0.484,0.5,0.182,0.333,0.2,0.273,0.0,0.0,0.0,0.3577471360139992
117361,Akira Santillan,553.0,46.0,24.0,0.535,0.699,0.514,0.613,42.0,0.41,0.452,0.257,0.463,0.5,0.2,0.0,0.0,0.222,0.0,0.0,0.0,0.3469100130080564
117365,Petros Chrysochos,43.0,5.0,4.0,0.605,0.731,0.353,0.581,5.0,0.0,0.4,0.308,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207494,Dalibor Svrcina,476.0,3.0,25.0,0.721,0.598,0.414,0.546,66.0,0.439,0.591,0.28,0.525,0.0,0.333,0.0,0.5,0.25,0.0,0.0,0.0,0.4413926851582251
207518,Lorenzo Musetti,13810.0,617.0,380.0,0.64,0.692,0.514,0.628,1165.0,0.407,0.581,0.296,0.506,0.462,0.464,0.587,0.5,0.527,0.5,0.0,0.0,0.4642085944847078
207531,Caleb Chakravarthi,42.0,1.0,3.0,0.667,0.5,0.143,0.381,8.0,0.0,0.375,0.107,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133835,Gijs Brouwer,1629.0,107.0,63.0,0.672,0.732,0.492,0.653,112.0,0.301,0.616,0.259,0.476,0.25,0.5,0.556,0.333,0.5,0.0,0.0,0.0,0.19536386661478194
109303,Stefano Napolitano,692.0,49.0,19.0,0.587,0.687,0.552,0.632,60.0,0.359,0.633,0.286,0.532,0.0,0.0,0.429,0.5,0.0,0.333,0.0,0.0,0.10308998699194362
207608,Timofey Skatov,655.0,11.0,13.0,0.725,0.587,0.494,0.562,70.0,0.37,0.557,0.229,0.517,0.0,0.333,0.0,0.0,0.5,0.0,0.0,0.0,0.15724207427765213
207663,Nikolas Sanchez Izquierdo,81.0,2.0,4.0,0.642,0.615,0.276,0.494,10.0,0.364,0.4,0.288,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207678,Juan Manuel Cerundolo,3114.0,89.0,123.0,0.647,0.633,0.473,0.576,352.0,0.393,0.574,0.31,0.469,0.0,0.438,0.417,0.25,0.438,0.4,0.0,0.0,0.1766810815060459
207680,Facundo Diaz Acosta,2236.0,71.0,95.0,0.63,0.675,0.524,0.619,208.0,0.406,0.601,0.316,0.514,0.0,0.167,0.565,0.0,0.609,0.0,0.0,0.0,0.5299632233774432
207681,Francisco Comesana,197.0,8.0,8.0,0.579,0.675,0.434,0.574,20.0,0.294,0.4,0.395,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207686,Alexander Shevchenko,4963.0,292.0,154.0,0.593,0.685,0.489,0.605,469.0,0.396,0.586,0.271,0.49,0.0,0.463,0.455,0.2,0.477,0.467,0.0,0.0,0.457933715537778
133975,Benjamin Hassan,215.0,8.0,9.0,0.595,0.719,0.46,0.614,20.0,0.0,0.6,0.227,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125802,Ilya Ivashka,12330.0,849.0,483.0,0.612,0.711,0.491,0.626,1113.0,0.385,0.613,0.289,0.509,0.522,0.51,0.417,0.458,0.514,0.4,0.0,0.667,0.43659404755564396
207733,Jack Draper,6682.0,695.0,252.0,0.59,0.76,0.504,0.655,529.0,0.434,0.673,0.305,0.521,0.583,0.597,0.471,0.5,0.615,0.52,0.0,0.0,0.6041084013023756
125842,Adam Moundir,74.0,1.0,4.0,0.514,0.737,0.5,0.622,5.0,0.167,0.6,0.342,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207785,George Loffhagen,222.0,14.0,17.0,0.59,0.702,0.407,0.581,22.0,0.421,0.591,0.305,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207794,Younes Lalami Laaroussi,52.0,1.0,5.0,0.538,0.607,0.375,0.5,7.0,1.0,0.286,0.214,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207799,Matheus Pucinelli De Almeida,109.0,3.0,2.0,0.761,0.578,0.385,0.532,14.0,0.455,0.429,0.205,0.642,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
207830,Tomas Machac,3845.0,246.0,102.0,0.632,0.699,0.511,0.63,330.0,0.397,0.642,0.275,0.512,0.0,0.472,0.667,0.4,0.5,0.636,0.0,0.5,0.5268831844266635
207834,Juan Alejandro Hernandez Serrano,182.0,5.0,8.0,0.61,0.541,0.408,0.489,25.0,0.45,0.36,0.252,0.647,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0
101404,Thomas Muster,246.0,16.0,10.0,0.606,0.597,0.464,0.545,31.0,0.286,0.516,0.114,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207925,Flavio Cobolli,3454.0,201.0,123.0,0.572,0.695,0.49,0.607,356.0,0.41,0.629,0.329,0.485,0.0,0.455,0.5,0.5,0.519,0.4,0.333,0.0,0.4711892990699381
109640,Andrea Basso,60.0,6.0,1.0,0.45,0.593,0.394,0.483,7.0,0.333,0.286,0.296,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207989,Carlos Alcaraz,16697.0,794.0,485.0,0.653,0.712,0.556,0.658,1237.0,0.413,0.635,0.353,0.538,0.889,0.757,0.807,0.818,0.786,0.766,0.0,0.0,0.7640714718175232
109686,Riccardo Bonadio,215.0,4.0,7.0,0.623,0.679,0.568,0.637,17.0,0.286,0.647,0.216,0.468,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.5
109699,Julian Lenz,108.0,6.0,6.0,0.5,0.574,0.426,0.5,14.0,0.286,0.357,0.37,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208004,Harold Mayot,1046.0,75.0,26.0,0.646,0.694,0.489,0.621,105.0,0.434,0.648,0.29,0.5,0.5,0.571,0.333,0.5,0.625,0.0,0.0,0.0,0.6
208010,Pablo Llamas Ruiz,612.0,18.0,4.0,0.676,0.684,0.515,0.629,55.0,0.333,0.636,0.292,0.488,0.0,0.5,0.5,0.0,0.571,0.0,0.0,0.0,0.583663027845583
208013,Dane Sweeny,435.0,6.0,24.0,0.591,0.642,0.494,0.582,42.0,0.4,0.524,0.3,0.419,0.0,0.333,0.0,0.0,0.333,0.5,0.0,0.0,0.3700367766225568
126094,Andrey Rublev,32406.0,2756.0,1090.0,0.609,0.744,0.508,0.652,2458.0,0.389,0.632,0.312,0.529,0.704,0.623,0.653,0.69,0.651,0.593,0.529,0.0,0.6368450417731307
208014,Rinky Hijikata,3493.0,186.0,135.0,0.579,0.692,0.483,0.604,347.0,0.352,0.617,0.303,0.5,0.667,0.424,0.25,0.5,0.448,0.333,0.0,0.0,0.43836185086002527
126106,Ryan Peniston,986.0,56.0,39.0,0.624,0.701,0.491,0.622,88.0,0.329,0.591,0.27,0.525,0.5,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.4208187539523751
126107,Michael Geerts,42.0,1.0,2.0,0.548,0.565,0.368,0.476,5.0,0.0,0.2,0.217,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208029,Holger Rune,13942.0,897.0,616.0,0.625,0.72,0.529,0.648,1082.0,0.394,0.633,0.292,0.501,0.583,0.608,0.618,0.643,0.602,0.608,0.0,0.0,0.6189729402045651
109734,Skander Mansouri,77.0,4.0,5.0,0.571,0.659,0.273,0.494,11.0,1.0,0.545,0.091,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126120,Nino Serdarusic,633.0,38.0,20.0,0.629,0.704,0.464,0.615,56.0,0.412,0.661,0.178,0.417,0.0,0.0,0.167,0.0,0.125,0.0,0.0,0.0,0.07591035322652968
109739,Maximilian Marterer,7861.0,652.0,209.0,0.634,0.697,0.527,0.635,652.0,0.354,0.606,0.218,0.445,0.333,0.306,0.325,0.391,0.292,0.308,0.0,0.0,0.15000503123999953
126125,Maxime Janvier,359.0,17.0,5.0,0.571,0.707,0.435,0.591,38.0,0.136,0.553,0.254,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126127,Benjamin Bonzi,7570.0,598.0,227.0,0.608,0.719,0.509,0.636,638.0,0.37,0.624,0.278,0.495,0.5,0.424,0.267,0.429,0.426,0.3,0.0,0.0,0.18307620425524174
126128,Roman Safiullin,6369.0,513.0,261.0,0.625,0.73,0.506,0.646,528.0,0.392,0.644,0.275,0.506,0.625,0.455,0.438,0.5,0.452,0.478,0.0,0.0,0.4253635632544654
126129,Billy Harris,177.0,16.0,5.0,0.644,0.781,0.429,0.655,7.0,0.111,0.571,0.237,0.455,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
126149,Gianluca Mager,3832.0,324.0,151.0,0.593,0.72,0.504,0.632,341.0,0.4,0.63,0.276,0.46,0.5,0.36,0.429,0.286,0.429,0.333,0.0,0.0,0.3861240642852165
208071,Oleksii Krutykh,349.0,16.0,11.0,0.559,0.692,0.461,0.59,37.0,0.24,0.622,0.292,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126152,Ryan Shane,119.0,17.0,13.0,0.504,0.783,0.339,0.563,11.0,0.167,0.364,0.217,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126156,Antoine Hoang,1666.0,62.0,86.0,0.676,0.648,0.48,0.594,164.0,0.417,0.579,0.233,0.513,0.5,0.273,0.667,0.5,0.25,0.0,0.0,0.0,0.3700367766225568
126177,Strong Kirchheimer,64.0,4.0,2.0,0.656,0.5,0.591,0.531,10.0,0.25,0.6,0.238,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208103,Jiri Lehecka,8364.0,626.0,257.0,0.643,0.713,0.514,0.643,712.0,0.377,0.631,0.268,0.467,0.5,0.535,0.5,0.5,0.538,0.5,0.0,0.0,0.5531892658911036
126185,Evgenii Tiurnev,92.0,10.0,5.0,0.565,0.673,0.4,0.554,9.0,0.125,0.222,0.154,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126197,Orlando Luz,67.0,4.0,3.0,0.507,0.588,0.515,0.552,5.0,0.0,0.4,0.118,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208118,Eliot Spizzirri,81.0,2.0,4.0,0.654,0.528,0.464,0.506,14.0,0.5,0.714,0.113,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208117,Adam Neff,72.0,4.0,8.0,0.569,0.585,0.387,0.5,11.0,0.0,0.636,0.073,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126203,Taylor Fritz,31515.0,3625.0,939.0,0.596,0.757,0.519,0.661,2255.0,0.38,0.629,0.286,0.503,0.523,0.609,0.584,0.557,0.61,0.596,0.429,0.0,0.6382844580060273
126204,Gerardo Lopez Villasenor,205.0,14.0,8.0,0.639,0.656,0.419,0.571,24.0,0.308,0.542,0.153,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126205,Tommy Paul,18261.0,1136.0,539.0,0.617,0.709,0.524,0.638,1493.0,0.388,0.615,0.315,0.507,0.583,0.606,0.436,0.583,0.564,0.595,0.0,0.0,0.6236922563903284
126206,Alex Rybakov,103.0,7.0,2.0,0.757,0.577,0.64,0.592,9.0,0.167,0.556,0.192,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126207,Frances Tiafoe,27795.0,2487.0,827.0,0.605,0.728,0.522,0.647,2137.0,0.381,0.623,0.275,0.498,0.571,0.528,0.493,0.569,0.531,0.488,0.429,0.5,0.5093957122827084
126208,Yusuke Takahashi,87.0,4.0,2.0,0.494,0.651,0.5,0.575,9.0,0.4,0.444,0.372,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126214,Alejandro Tabilo,5313.0,447.0,194.0,0.641,0.713,0.479,0.629,469.0,0.42,0.595,0.292,0.506,0.2,0.536,0.579,0.333,0.543,0.579,0.0,0.0,0.5542732340975495
208134,Luca Nardi,1547.0,61.0,49.0,0.649,0.675,0.501,0.614,136.0,0.281,0.551,0.241,0.489,0.0,0.364,0.2,0.0,0.125,0.4,0.333,0.0,0.30920101140574313
126237,Gian Marco Moroni,271.0,11.0,13.0,0.664,0.667,0.505,0.613,25.0,0.5,0.6,0.228,0.505,0.0,0.0,0.333,0.0,0.25,0.0,0.0,0.0,0.15724207427765213
126239,Arthur Rinderknech,9676.0,1155.0,289.0,0.639,0.756,0.484,0.658,706.0,0.37,0.642,0.244,0.452,0.333,0.479,0.474,0.333,0.538,0.143,0.0,0.0,0.38087924573056675
208169,Titouan Droguet,289.0,22.0,10.0,0.595,0.698,0.504,0.619,22.0,0.292,0.591,0.192,0.489,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
134457,Nicolas Moreno De Alboran,972.0,77.0,28.0,0.637,0.712,0.51,0.639,69.0,0.314,0.638,0.21,0.476,0.0,0.167,0.5,0.0,0.444,0.0,0.0,0.0,0.3314084642516241
200000,Felix Auger Aliassime,21717.0,2595.0,1162.0,0.633,0.759,0.499,0.663,1539.0,0.377,0.627,0.309,0.48,0.676,0.609,0.556,0.628,0.64,0.545,0.333,0.0,0.587837561674445
200005,Ugo Humbert,15707.0,1295.0,496.0,0.621,0.729,0.519,0.649,1202.0,0.364,0.622,0.276,0.49,0.556,0.524,0.273,0.4,0.54,0.4,0.333,0.75,0.563063514654317
134472,Antoine Bellier,649.0,63.0,43.0,0.629,0.755,0.432,0.635,61.0,0.378,0.705,0.235,0.467,0.75,0.333,0.0,0.0,0.444,0.0,0.0,0.0,0.5
200008,Alexis Galarneau,148.0,9.0,9.0,0.622,0.707,0.446,0.608,12.0,0.286,0.333,0.359,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126283,Yunseong Chung,154.0,10.0,1.0,0.669,0.66,0.49,0.604,11.0,0.333,0.455,0.175,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200031,Lucas Catarina,382.0,8.0,20.0,0.579,0.624,0.453,0.552,45.0,0.478,0.533,0.29,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208230,Alibek Kachmazov,392.0,19.0,18.0,0.554,0.627,0.451,0.548,45.0,0.354,0.422,0.41,0.468,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
101736,Andre Agassi,5429.0,465.0,182.0,0.595,0.739,0.54,0.658,431.0,0.41,0.68,0.316,0.516,0.5,0.755,0.6,0.737,0.68,0.739,0.0,0.0,0.6065861800906431
208233,Mattia Bellucci,122.0,9.0,7.0,0.59,0.806,0.48,0.672,7.0,0.2,0.429,0.319,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200059,Yibing Wu,3281.0,171.0,87.0,0.613,0.674,0.513,0.612,301.0,0.393,0.591,0.291,0.467,0.2,0.48,0.333,0.375,0.429,0.4,0.0,0.0,0.18917193934113835
208260,Zachary Svajda,1193.0,53.0,26.0,0.653,0.666,0.49,0.605,114.0,0.315,0.57,0.236,0.482,0.0,0.25,0.0,0.25,0.286,0.0,0.0,0.0,0.10308998699194362
126340,Viktor Durasovic,504.0,46.0,23.0,0.567,0.661,0.436,0.563,61.0,0.444,0.607,0.168,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200075,Yshai Oliel,94.0,2.0,4.0,0.574,0.593,0.325,0.479,17.0,0.0,0.529,0.167,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208278,Shintaro Mochizuki,1115.0,41.0,50.0,0.568,0.652,0.44,0.561,124.0,0.314,0.5,0.275,0.472,0.0,0.231,0.0,0.0,0.273,0.0,0.0,0.0,0.32343018371078225
208279,Alejandro Moro Canas,143.0,7.0,3.0,0.755,0.583,0.429,0.545,18.0,0.833,0.611,0.148,0.442,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
208286,Matteo Arnaldi,5277.0,387.0,194.0,0.577,0.703,0.522,0.626,463.0,0.379,0.641,0.294,0.497,0.0,0.5,0.56,0.556,0.484,0.545,0.0,0.0,0.5177287669604316
200095,Nicola Kuhn,948.0,25.0,35.0,0.635,0.641,0.491,0.586,87.0,0.373,0.483,0.306,0.443,0.0,0.333,0.25,0.0,0.25,0.333,0.0,0.0,0.11307775279715418
200096,Dragos Nicolae Madaras,129.0,5.0,10.0,0.558,0.611,0.456,0.543,20.0,0.5,0.6,0.111,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208300,Omni Kumar,259.0,13.0,8.0,0.529,0.708,0.533,0.625,19.0,0.333,0.526,0.204,0.554,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
200116,Camilo Ugo Carabelli,689.0,12.0,18.0,0.665,0.598,0.429,0.541,90.0,0.468,0.589,0.273,0.511,0.0,0.0,0.375,0.5,0.333,0.0,0.0,0.0,0.4585346519488718
126409,Hugo Grenier,2063.0,168.0,98.0,0.644,0.695,0.443,0.605,192.0,0.382,0.562,0.251,0.451,0.5,0.308,0.25,0.429,0.182,0.4,0.0,0.0,0.3247126853407759
208353,Francesco Maestrelli,69.0,9.0,1.0,0.725,0.66,0.474,0.609,8.0,0.25,0.5,0.26,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208361,Gustavo Heide,61.0,2.0,2.0,0.557,0.735,0.407,0.59,6.0,0.25,0.5,0.235,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208363,Mariano Navone,1371.0,22.0,32.0,0.702,0.619,0.494,0.581,151.0,0.441,0.543,0.352,0.545,0.0,0.0,0.632,0.0,0.688,0.333,0.0,0.0,0.6666666666666666
101868,Dick Norman,2616.0,329.0,178.0,0.62,0.724,0.477,0.63,239.0,0.346,0.644,0.229,0.453,0.417,0.167,0.222,0.333,0.3,0.0,0.0,0.0,0.14368613309013795
