player_id,hand,dob,ioc,height,wikidata_id,name
106163,R,19930415.0,GBR,,,James Ireland
106164,U,19930417.0,ARG,,Q23008041,Tomas Lipovsek Puches
106165,L,19930418.0,ECU,180.0,Q39074664,Diego Hidalgo
106166,U,19930419.0,ISR,,,Tal Itzhaki
106167,R,19930421.0,BEL,191.0,Q26932813,Joris De Loore
106168,U,19930421.0,IND,,,Sidharth Rawat
106169,L,19930422.0,UKR,,Q19561350,Vladyslav Manafov
106170,R,19930424.0,UZB,,,Jakhongir Jalalov
106171,R,19930424.0,BRA,,,Marcos Vinicius Dias
106172,U,19930424.0,FRA,,Q18022274,Maxime Chazal
106173,R,19930426.0,SVK,,,Viktor Farkas
106174,R,19930427.0,CHI,180.0,Q6422706,Gonzalo Lama
106175,R,19930428.0,VEN,189.0,Q2148716,Ricardo Rodriguez
106176,U,19930430.0,TPE,,,Kuan Lee
106177,R,19930430.0,ESP,173.0,Q20670785,Oriol Roca Batalla
106178,L,19930501.0,GER,,,Boris Melamed
106179,R,19930503.0,ITA,,,Amerigo Contini
106180,R,19930506.0,USA,,,Spencer Newman
106181,R,19930510.0,COL,,,Felipe Mantilla
106182,R,19930514.0,ARG,,,Dante Gennaro
106183,R,19930515.0,INA,,,Ega Uneputty
106184,L,19930516.0,KOR,,Q25999894,Hong Chung
106185,R,19930519.0,PER,,,Ismael Merino
106186,R,19930519.0,AUS,178.0,Q6162896,Jason Kubler
106187,U,19930522.0,KAZ,,Q56250314,Denis Yevseyev
106188,U,19930526.0,USA,,,Jason Tahir
106189,U,19930528.0,TPE,,,Fei Yun Liao
106190,R,19930529.0,ESP,,,Hasier Pastor
106191,R,19930602.0,FRA,,,Mick Lescure
106192,R,19930604.0,MEX,,,Luis Enrique Barrientos
106193,R,19930605.0,USA,,,Sahak Bazrganian
106194,R,19930607.0,THA,,Q17742129,Nutthanon Kadchapanan
106195,U,19930611.0,JPN,,,Naoki Takeda
106196,U,19930611.0,GER,,,Pascal Meis
106197,U,19930612.0,ESP,,,Samuel Ribeiro Navarrete
106198,R,19930616.0,BOL,180.0,Q5904441,Hugo Dellien
106199,U,19930618.0,ROU,,Q5222927,Darius Florin Bragusi
106200,R,19930623.0,ITA,,,Federico Margini
106201,R,19930624.0,MDA,,Q6795578,Maxim Dubarenco
106202,U,19930625.0,ARG,,,Mateo Facundo Cressa
106203,R,19930629.0,BRA,178.0,Q61867075,Pedro Sakamoto
106204,R,19930630.0,UZB,,Q16942275,Nigmat Shofayziev
106205,U,19930630.0,JPN,,,Ryota Kishi
106206,R,19930702.0,KOR,,Q29625274,Jea Moon Lee
106207,L,19930704.0,CRO,193.0,Q1588571,Mate Pavic
106208,U,19930709.0,ITA,,,Lorenzo De Rosa
106209,R,19930709.0,CHI,,Q17995809,Matias Sborowitz
106210,L,19930710.0,CZE,198.0,Q2481933,Jiri Vesely
106211,R,19930712.0,BRA,,Q16939595,Bruno Santanna
106212,R,19930714.0,CZE,,,Lukas Vrnak
106213,R,19930716.0,NED,,,Jannick Lupescu
106214,R,19930716.0,GER,196.0,Q29559367,Oscar Otte
106215,R,19930718.0,RUS,,Q31293324,Mikhail Vaks
106216,R,19930719.0,USA,183.0,Q3657277,Bjorn Fratangelo
106217,R,19930720.0,ISR,,,Daniel Skripnik
106218,R,19930724.0,USA,180.0,Q17478053,Marcos Giron
106219,U,19930726.0,BRA,,,Raul Francisquiny
106220,R,19930728.0,BUL,183.0,Q12061061,Dimitar Kuzmanov
106221,R,19930729.0,SVK,,,Filip Vittek
106222,R,19930731.0,CHI,,,Felipe Fritz
106223,R,19930810.0,GEO,183.0,Q23771732,Aleksandre Metreveli
106224,R,19930810.0,TUR,,,Cahit Kapukiran
106225,R,19930811.0,AUS,188.0,Q4758903,Andrew Whittington
106226,R,19930812.0,ARG,,,Mariano Urli
106227,R,19930815.0,KOR,183.0,Q16581593,Ji Sung Nam
106228,R,19930815.0,ARG,180.0,Q15665498,Juan Ignacio Londero
106229,U,19930818.0,HUN,,,Gabor Csonka
106230,R,19930825.0,GBR,,,Oliver Hudson
106231,U,19930830.0,ARG,,,Facundo Manzanares
106232,R,19930830.0,DOM,193.0,Q27049222,Roberto Cid
106233,R,19930903.0,AUT,185.0,Q88762,Dominic Thiem
106234,R,19930904.0,RUS,185.0,Q18546813,Aslan Karatsev
106235,U,19930904.0,USA,,,Dennis Mkrtchian
106236,R,19930908.0,BOL,,,Diego Zegarra
106237,U,19930911.0,TPE,,Q18202286,Chieh Fu Wang
106238,R,19930914.0,ESP,,Q4760148,Andres Artunedo Martinavarro
106239,U,19930914.0,AUT,,,Michael Eibl
106240,R,19930914.0,IND,,Q25818915,Mohit Mayur Jayaprakash
106241,U,19930917.0,USA,,,Morgan Mays
106242,U,19930921.0,ARG,,,Mauricio Perez Mota
106243,R,19930929.0,CRO,196.0,Q15867270,Mate Delic
106244,R,19930929.0,GBR,188.0,Q2017707,Oliver Golding
106245,U,19931002.0,MEX,,,Rodolfo Jauregui Sainz De Rozas
106246,R,19931003.0,GER,188.0,Q16219262,Robin Kern
106247,L,19931004.0,SLO,173.0,Q7034657,Nik Razborsek
106248,R,19931005.0,ITA,,Q61041254,Edoardo Eremin
106249,R,19931005.0,POR,178.0,Q19560368,Joao Domingues
106250,R,19931006.0,MEX,183.0,Q23039399,Luis Patino
106251,R,19931015.0,IND,,,Saurabh Patil
106252,R,19931018.0,BRA,188.0,Q16302207,Joao Pedro Sorgi
106253,U,19931021.0,ESP,,,Jaume Martinez Vich
106254,U,19931022.0,AUS,,Q105185788,Calum Puttergill
106255,R,19931025.0,USA,,,Shane Vinsant
106256,L,19931030.0,ARG,,,Gaston Paz
106257,R,19931031.0,POL,,,Maciej Romanowicz
106258,R,19931102.0,POL,,,Arkadiusz Kocyla Kd20
106259,R,19931102.0,LIB,,,Kamil Khalil
106260,U,19931103.0,ITA,,Q16735490,Pietro Rondoni
106261,R,19931106.0,USA,193.0,Q2045570,Dennis Novikov
106262,R,19931109.0,BOL,,Q33190358,Boris Arias
106263,R,19931113.0,SVK,,,Adrian Partl
106264,R,19931113.0,BRA,,,Karue Sell
106265,L,19931116.0,USA,,Q2277775,Michael Redlicki
106266,U,19931119.0,GBR,,Q24809773,Lloyd Glasspool
106267,R,19931119.0,FRA,,,Michael Bois
106268,L,19931120.0,FRA,,,Julien Demois
106269,U,19931125.0,USA,,Q27922293,Austin Smith
106270,R,19931126.0,ESP,,,Marcos Giraldi Requena
106271,R,19931201.0,CZE,,,Robert Rumler
106272,R,19931203.0,AUS,,,Mark Richards
106273,R,19931204.0,RUS,,Q106362983,Ronald Slobodchikov
106274,R,19931205.0,CHN,,,Zhaoyi Cao
106275,U,19931217.0,SWE,,,Simon Norenius
106276,R,19931221.0,ARG,,,Julian Busch
106277,R,19931224.0,MAS,,Q48078568,Ariez Elyaas Deen Heshaam
106278,R,19931231.0,ROU,,,Vasile Alexandru Ghilea
106279,U,19940101.0,BRA,,,Victor Amorim Gonzaga
106280,U,19940103.0,FRA,,,Maxime Tchoutakian
106281,L,19940104.0,GBR,183.0,Q2965183,Liam Broady
106282,L,19940111.0,TUR,,,Durukan Durmus
106283,R,19940112.0,USA,188.0,Q16941929,Mitchell Krueger
106284,U,19940113.0,ARG,,,Leandro Portmann
106285,L,19940114.0,CAN,,,Samuel Monette
106286,U,19940116.0,IND,,,Vinod Gowda
106287,U,19940117.0,BRA,,Q10347431,Pedro Dumont
106288,R,19940118.0,FRA,188.0,Q17071396,Mathias Bourgue
106289,R,19940127.0,CHI,,,Marcelo Plaza
106290,R,19940130.0,CAN,180.0,Q1619331,Filip Peliwo
106291,R,19940201.0,AUS,188.0,Q1475869,Luke Saville
106292,U,19940206.0,ARG,,Q105622540,Hernan Casanova
106293,R,19940207.0,BEL,180.0,Q1856953,Kimmer Coppejans
106294,R,19940208.0,COL,,,Pedro Pablo Ruiz
106295,U,19940211.0,GBR,,Q30612797,Scott Clayton
106296,R,19940216.0,FRA,183.0,Q24228674,Gregoire Barrere
106297,R,19940218.0,SRB,,,Petar Tomic
106298,R,19940223.0,FRA,185.0,Q13403768,Lucas Pouille
106299,R,19940302.0,ISR,,Q19560127,Bar Tzuf Botzer
106300,U,19940303.0,LBA,,,Fares Ghasya
106301,R,19940305.0,ARG,,Q16605324,Mateo Nicolas Martinez
106302,R,19940307.0,AUS,183.0,Q16209408,Andrew Harris
106303,U,19940309.0,ISR,,,Aviv Ben Shabat
106304,U,19940311.0,USA,,,Mico Santiago
106305,U,19940318.0,TPE,,,Chih Jen Ho
106306,U,19940318.0,ARG,,,Joaquin Amaya
106307,L,19940320.0,SVK,,,Patrik Fabian
106308,R,19940321.0,MAR,,,Kamil Benmoussa
106309,U,19940321.0,INA,,,Wisnu Adi Nugroho
106310,R,19940324.0,SUI,,Q15782265,Alexander Ritschard
106311,R,19940405.0,SRB,,Q24061129,Marko Tepavac
106312,R,19940406.0,GER,,,Kevin Kaczynski
106313,U,19940415.0,MKD,,,Danil Zelenkov
106314,R,19940416.0,AUS,,,Jack Schipanski
106315,U,19940424.0,USA,,,Terrell Celestine
106316,R,19940428.0,BRA,,,Vitor Augusto Bitencourt Pinheiro
106317,U,19940504.0,COL,,,Felipe Escobar
106318,U,19940505.0,BRA,,,Guilherme Hadlich
106319,R,19940509.0,CHN,,Q18552828,Yuqing Ning
106320,R,19940512.0,VEN,,,Efrain Jose Noguera Alvarado
106321,R,19940512.0,CHN,180.0,Q18129396,Xin Gao
106322,U,19940515.0,ESP,,Q26037518,David Perez Sanz
106323,L,19940518.0,DEN,,,Mohamed Shabib
106324,R,19940520.0,CZE,185.0,Q33061810,Vaclav Safranek
106325,U,19940521.0,QAT,,Q19661893,Jabor Al Mutawa
106326,U,19940523.0,CZE,,,David Pavlik
106327,R,19940525.0,USA,,,Harrison Adams
106328,R,19940529.0,USA,178.0,Q2167386,Christian Harrison
106329,L,19940531.0,BRA,183.0,Q16301147,Thiago Monteiro
106330,R,19940602.0,RUS,,,Vitaly Kozyukov
106331,R,19940603.0,AUS,183.0,Q28151675,Christopher Oconnell
106332,U,19940604.0,BRA,,,Gabriel Friedrich
106333,R,19940604.0,BEL,183.0,Q40984506,Julien Cagnina
106334,R,19940606.0,USA,,,Mitchell Polnet
106335,L,19940608.0,USA,,Q34121385,Alexios Halebian
106336,R,19940608.0,RSA,,,Clayton Gilbertson
106337,U,19940608.0,FRA,,,Loic Perret
106338,L,19940609.0,GER,,,Jannis Kahlke
106339,R,19940613.0,BRA,,,Felipe Assuncao Garla
106340,R,19940621.0,ROU,,,Stefan Vinti
106341,U,19940629.0,RSA,,,Adriaan Du Toit
106342,R,19940629.0,LAT,188.0,Q18637882,Martins Podzus
106343,R,19940630.0,FRA,,,Armel Rancezot
106344,L,19940709.0,RUS,,,Konstantin Gerlakh
106345,R,19940716.0,GER,,,Bastian Wagner
106346,U,19940730.0,BOL,,,Juan Pablo Boada G
106347,U,19940802.0,KAZ,,,Alexey Nesterov
106348,R,19940807.0,RUS,191.0,Q55585044,Evgeny Karlovskiy
106349,U,19940807.0,GBR,,,Nicholas Jones
106350,U,19940808.0,POR,,Q18125809,Andre Gaspar Murta
106351,R,19940813.0,ECU,,,Galo Barrezueta
106352,R,19940829.0,ARG,,Q61861498,Matias Franco Descotte
106353,R,19940903.0,SRB,183.0,Q16587689,Pedja Krstin
106354,R,19940918.0,ESP,,,Eduard Esteve Lobato
106355,U,19940919.0,FRA,,,Jonathan Kanar
106356,U,19940921.0,ISR,,,David Mushayev
106357,L,19940923.0,KOR,,,Jae Hwan Kim
106358,R,19940926.0,SRB,,Q6849837,Miki Jankovic
106359,R,19940928.0,BRA,,,Vitor Oliveira
106360,R,19941003.0,USA,,,Connor Farren
106361,R,19941008.0,CZE,186.0,Q5181660,Adam Pavlasek
106362,R,19941018.0,FRA,188.0,Q16935087,Laurent Lokoli
106363,R,19941020.0,RUS,,,Maxim Lunkin
106364,U,19941027.0,USA,,,Ryan Smith
106365,U,19941031.0,HUN,,,Csongor Toth
106366,R,19941106.0,TUR,,,Can Altiner
106367,U,19941107.0,AUS,,,Rhys Michael Johnson
106368,R,19941108.0,IND,188.0,Q15759429,Ramkumar Ramanathan
106369,R,19941112.0,BRA,,,Bernardo Casares
106370,R,19941126.0,NGR,,,Onyeka Mbanu
106371,R,19941127.0,GER,,,Yannick Zuern
106372,U,19941212.0,RUS,,,Petr Arkhipov
106373,L,19941219.0,GBR,,,Harry David Meehan
106374,R,19941221.0,CRO,,Q17364541,Filip Veger
106375,R,19941222.0,ESP,,Q23668627,Pol Toledo Bague
106376,R,19941223.0,AUT,,,Johannes Schretter
106377,L,19950103.0,CZE,,Q23668749,Robin Stanek
106378,R,19950108.0,GBR,188.0,Q6451141,Kyle Edmund
106379,U,19950112.0,ISR,,,Eyal Cohen
106380,R,19950113.0,ARG,,Q106307111,Gonzalo Villanueva
106381,R,19950114.0,UZB,,Q16941858,Temur Ismailov
106382,R,19950121.0,GBR,,Q20630545,Luke Bambridge
106383,R,19950127.0,UKR,,,Yuriy Kryvoy
106384,R,19950201.0,ISR,,,Or Ram Harel
106385,U,19950202.0,IND,,,Neeraj Elangovan
106386,U,19950203.0,BRA,,,Alexandre Albarici
106387,A,19950209.0,EGY,,,Mazen Osama
106388,R,19950214.0,HKG,,Q47643614,Pak Long Yeung
106389,R,19950225.0,ROU,,,Andrei Stefan Apostol
106390,R,19950228.0,ITA,185.0,Q16577123,Matteo Donati
106391,R,19950306.0,SUI,180.0,Q40010339,Adrian Bodmer
106392,R,19950312.0,VIE,,Q29033768,Thien Nguyen Hoang
106393,L,19950318.0,POR,178.0,Q5499229,Frederico Ferreira Silva
106394,R,19950324.0,MEX,,,Ricky Medinilla
106395,R,19950326.0,ISR,,,Igor Smilansky
106396,R,19950402.0,TPE,,Q40068238,Cheng Yu Yu
106397,R,19950408.0,THA,193.0,Q18580117,Wishaya Trongcharoenchaikul
106398,R,19950412.0,ARG,185.0,Q19560184,Pedro Cachin
106399,U,19950418.0,CAN,,,Hugo Di Feo
106400,R,19950424.0,ESP,,,Adam Sanjurjo Hermida
106401,R,19950427.0,AUS,193.0,Q3720084,Nick Kyrgios
106402,L,19950502.0,CRO,,,Franko Miocic
106403,R,19950515.0,ESP,,,Albert Alcaraz Ivorra
106404,R,19950528.0,TPE,,,Chi Shan Jao
106405,U,19950530.0,BRA,,,Yuri Andrade
106406,U,19950612.0,ISR,,,Alon Elia
106407,L,19950625.0,ISR,,,Noam Mazor
106408,R,19950703.0,ESP,178.0,Q23668766,Mario Vilella Martinez
106409,L,19950722.0,CHI,,,Guillermo Nunez
106410,R,19950722.0,PER,,Q22007316,Jorge Brian Panta Herreros
106411,U,19950723.0,TPE,,,Wei Jen Chen
106412,L,19950811.0,MEX,178.0,Q16941820,Lucas Gomez
106413,U,19950811.0,AUS,,,Robin Marc Pfister
106414,R,19950911.0,USA,183.0,,Janicije Sasha Karic
106415,L,19950927.0,JPN,170.0,Q16735453,Yoshihito Nishioka
106416,U,19951026.0,TUR,,,Muhammet Haylaz
106417,U,19951026.0,RUS,,,Robert Ziganshin
106418,U,19960105.0,TUR,,,Mert Adanali
106419,L,19960118.0,BRA,,,Silas Araujo De Cerqueira
106420,L,19960201.0,ITA,191.0,Q920053,Gianluigi Quinzi
106421,R,19960211.0,RUS,198.0,Q21622022,Daniil Medvedev
106422,U,19960228.0,ARG,,,Lautaro Pane
106423,R,19960410.0,AUS,196.0,Q3784554,Thanasi Kokkinakis
106424,U,19960416.0,ISR,,,Tal Goldengoren
106425,R,19960421.0,AUS,180.0,Q22677588,Blake Mott
106426,R,19960530.0,CHI,185.0,Q4252035,Cristian Garin
106427,U,19960623.0,CHN,,Q18560010,Zhuoyang Qiu
106428,R,19960715.0,COL,,,Mateo Andres Ruiz Naranjo
106429,U,19960919.0,ARG,,,Tomas Salomon
106430,R,19960920.0,ROU,,Q16728060,Patrick Ciorcila
106431,R,19961107.0,ARG,,,Francisco Bahamonde
106432,R,19961114.0,CRO,188.0,Q14905846,Borna Coric
106433,R,19980405.0,BRA,,,Nelio Mattos
106434,R,,AUS,,,A Benson
106435,R,,ESP,,,A Escofet
106436,R,,AUS,,,A Hall
106437,R,,GRE,,,A Noffat
106438,R,,JPN,,,A Uehara
106439,R,,AUS,,,Aaron Senes
106440,R,19351230.0,ALG,,Q26501909,Abdel Aslam Mahmoudi
106441,R,19681106.0,INA,,Q108770309,Abdul Kahar Mim
106442,R,19610914.0,MAR,,Q89819613,Abdul Khalek Nadini
106443,R,,RSA,,,Abrie Du Plooy
106444,R,,USA,,,Adam Gusky
106445,R,,USA,,,Adam Kework
106446,R,,USA,,,Adam Scheinman
106447,R,19520108.0,MEX,,Q29033771,Adolfo Gonzalez
106448,R,19680210.0,ROU,,,Adrian Popovici
106449,R,19640923.0,AUS,,,Adrian Targett
106450,R,,INA,,,Aga Soemarno
106451,R,,NGR,,,Akanji Enitan
106452,R,19540314.0,JPN,,,Akifumi Machidori
106453,R,19461210.0,JPN,,,Akinori Naguro
106454,R,19500818.0,JPN,,,Akira Kawaguchi
106455,R,,JPN,,,Akira Motomura
106456,R,19750121.0,IND,,,Akshai Misra
106457,R,19590527.0,BEL,,,Alain Boucher
106458,R,19530507.0,BEL,,Q55584629,Alain Brichant
106459,R,,BEL,,,Alain Meeus
106460,R,19670518.0,FRA,,,Alain Schott
106461,L,,USA,,,Alan Barg
106462,R,,GBR,,,Alan Douglas
106463,R,,AUS,,,Alan Ritter
106464,R,,AUS,,,Alan Ross
106465,R,,CHI,,,Alan Tunik
106466,R,,PER,,,Alberto Franco
106467,R,19620930.0,BRA,,,Alberto Kulmann
106468,R,19500718.0,ESP,,,Alberto Martorell
106469,R,,MEX,,,Alberto Ramos
106470,R,,ESP,,,Alberto Rodriguez Pinon
106471,R,,ITA,,,Alberto Valesani
106472,R,,ARG,,,Aldo Mancinelli
106473,R,19650305.0,USA,,,Aleco Preovolas
106474,R,19590803.0,ARG,,,Alejandro Cerundolo
106475,R,,MEX,,,Alejandro Flores
106476,R,,ESP,,,Alejandro Lareo
106477,R,,ARG,,,Alejandro Lasaiques
106478,R,,ESP,,,Alejandro Novillo
106479,R,,MEX,,,Alejandro Ramos
106480,R,,ESP,,,Alejandro Sanz
106481,R,,YUG,,,Alessandro Bosic
106482,R,,ITA,,,Alessandro Fornaro
106483,R,,ITA,,,Alessandro Silvi
106484,R,19820207.0,ITA,,,Alessio Torresi
106485,R,,ESP,,,Alex De Felipe
106486,R,,ESP,,,Alex Mas
106487,R,19750417.0,USA,,,Alex Roberman
106488,R,,GBR,,,Alex Rouse
106489,R,,RUS,,,Alexander Bogomolov
106490,R,,RUS,,,Alexander Demidenko
106491,R,19490330.0,PHI,,,Alexander Marcial
106492,R,,GER,,,Alexander Von Hugo
106493,R,19680325.0,GER,,,Alexander Windisch
106494,R,19730617.0,SUI,,,Alexandre Ahr
106495,R,19740609.0,BRA,,,Alexandre Almeida
106496,R,,FRA,,,Alexandre Chamereau
106497,R,,BRA,,,Alexandre Diaz
106498,R,19850330.0,RUS,,,Alexey Sergeev
106499,R,,ITA,,,Alfio Di Mauro
106500,R,,MEX,,Q107359917,Alfonso Gonzalez
106501,R,,ESP,,,Alfonso Honrado
106502,R,,ESP,,,Alfonso Perez Penate
106503,R,19721124.0,AUT,,,Alfred Dundalek
106504,R,19660830.0,CHI,,,Alfredo Rivera
106505,R,19640107.0,IRI,,Q2646706,Ali Madani
106506,R,19631022.0,CYP,,,Alkis Papamichael
106507,R,,USA,,,Allan Manussoff
106508,R,,USA,,,Allen Farfour
106509,R,,BOL,,,Alvaro Garron
106510,R,19490925.0,EGY,,Q4738553,Aly El Dawoudi
106511,R,,BRA,,,Amando Santos
106512,R,19511212.0,BUR,,,Amani Jumatano
106513,R,,EGY,,,Amir Tewfik
106514,R,19760411.0,IND,,,Amirben Barua
106515,R,19730630.0,ISR,,,Amit Ben David
106516,R,,EGY,,,Amr El Sawaf
106517,R,19480308.0,RUS,,Q4752130,Anatoli Volkov
106518,R,19650429.0,SWE,,,Anders Henricsson
106519,R,,SWE,,,Anders Mansson
106520,R,19691230.0,NOR,,,Anders Rolfsen
106521,R,,USA,,,Andis Luters
106522,R,,RSA,,,Andre Fourie
106523,R,19680515.0,RSA,,,Andre Snyman
106524,R,,FRA,,,Andre Toumieu
106525,R,,RUS,,,Andreac Visano
106526,R,,SWE,,,Andreas Ehrnvall
106527,R,19720315.0,GRE,,Q43226109,Andreas Fikas
106528,R,,ITA,,,Andreas Fink
106529,R,,GER,,,Andreas Kriebel
106530,R,,AUT,,,Andreas Schnelzer
106531,R,19590214.0,ROU,,Q4755778,Andrei Dirzu
106532,R,19720229.0,UKR,,,Andrei Shashkov
106533,R,19700522.0,ECU,,,Andres Alarcon
106534,R,,ARG,,,Andres Barzola
106535,R,19640605.0,PHI,,Q108770293,Andres Battad
106536,R,19680429.0,LAT,,,Andres Filimonov
106537,R,,ARG,,,Andres Molina
106538,R,,RSA,,,Andrew Keve
106539,R,19690720.0,AUS,,,Andrew Mclean
106540,R,19850522.0,CAN,,,Andrew Piotrowski
106541,R,,GBR,,,Andrew Poole
106542,R,19510928.0,AUS,,,Andrew Rae
106543,R,,AUS,,,Andrew Ritter
106544,R,,USA,,,Andrew Stoner
106545,R,,USA,,,Andrew Thurstone
106546,U,,USA,,,Andrew Turcinovich
106547,R,,USA,,,Andrew Wager
106548,R,,USA,,,Andy Cambridge
106549,R,,USA,,,Andy Frost
106550,R,,USA,,,Andy Lucchesi
106551,R,,USA,,,Andy Mccurry
106552,R,,USA,,,Andy Solis
106553,R,,ESP,,,Angel Arbelo
106554,R,,ESP,,,Angel Luis Lopez Guillen
106555,R,,ESP,,,Angel Luis Lopez
106556,R,19650128.0,COL,,,Angel Martinez
106557,R,19630607.0,ITA,,,Angelo Tanganelli
106558,R,,ESP,,,Aniceto Alvarez
106559,U,,CRO,,,Ante Andric
106560,R,,AUS,,,Anthony Burke
106561,R,19510629.0,RHO,,,Tony Fawcett
106562,R,19500316.0,AUS,,,Tony Hammond
106563,R,,ESP,,,Anton Gonzalez
106564,R,19700118.0,UZB,,,Anton Ivanov
106565,R,,BUL,,,Anton Rapev
106566,R,,RSA,,,Anton Rens
106567,R,19551130.0,ESP,,,Antonio Domenech
106568,R,19571010.0,CHI,,,Antonio Hartmann
106569,R,,BRA,,,Antonio Morandini
106570,R,,ESP,,,Antonio Torregrosa
106571,R,,ESP,,,Antonio Vidal
106572,R,19760613.0,BRA,,,Antonio Wuttke
106573,R,,ARG,,,Antonio Yunis
106574,R,,ITA,,,Antonio Zampieri
106575,R,19650128.0,FIN,178.0,,Antti Eranne
106576,R,19661007.0,MAR,,Q4783696,Arafat Chekrouni
106577,R,19730303.0,JPN,,,Arata Ito
106578,R,,AUS,,,Archie Adams
106579,R,,NED,,,Arjan Van Der Zande
106580,R,19590314.0,SRI,,,Arjun Fernando
106581,R,,NED,,,Armand Custers
106582,R,,USA,,,Armand Molino
106583,R,19460904.0,CHI,,,Armando Cornejo
106584,R,19710417.0,FRA,,,Arnaud Casagrande
106585,R,,FRA,,,Arnaud Deleval
106586,R,,GER,,,Arne Kloodt
106587,R,,RSA,,,Arnold Pienaar
106588,R,19580205.0,GRE,178.0,,Arthur Anastopoulo
106589,R,,USA,,,Arthur Carrington
106590,R,,RUS,,,Artur Shiladjan
106591,R,19530612.0,USA,,,Asher Kahn
106592,R,,AUS,,,Ashley Hogan
106593,R,19631215.0,KEN,,Q4662729,Asif Karim
106594,R,19450901.0,GER,,Q88947610,Attila Korpas
106595,R,,HUN,,,Attila Szikszay
106596,R,,ROU,,,Aurel Damian
106597,R,,ESP,,,Aurelio Colas
106598,R,,ISR,,,Avi Fadlun
106599,R,,POR,,,Aylton Borges
106600,R,19580619.0,EGY,,,Ayman Azmi
106601,R,19530426.0,TUN,,Q2875171,Aziz Zouhir
106602,R,,AUS,,,B Higgins
106603,R,,USA,,,B Hochstadter
106604,R,,NGR,,,Babatunde Akinola
106605,U,,FRA,,,Baptiste Ranoldi
106606,R,,USA,,,Barry Bindelglass
106607,R,,USA,,,Barry Gilbert
106608,R,,NED,,,Bart Theelen
106609,R,,NED,,,Bas Vletter
106610,R,19570220.0,PHI,,Q17297609,Beejong Sisson
106611,R,,USA,,,Ben Bishop
106612,R,,GBR,,,Ben Knapp
106613,R,,SWE,,,Bengt Aberg
106614,R,,SWE,,,Bengt Lundstedt
106615,R,19540511.0,MON,,Q4892912,Bernard Balleret
106616,R,,FRA,,,Bernard Montrenaud
106617,R,,BRA,,,Bernardo Padilha
106618,R,,NED,,,Bernd Lenten
106619,R,,HUN,,,Bertalan Csoknyai
106620,R,19600309.0,HAI,,,Bertrand Lacombe
106621,R,,IND,,,Bidynt Goswami
106622,R,19660407.0,USA,,,Bill Benjes
106623,R,,USA,,,Bill Csipkay
106624,R,,CAN,,,Bill Jenkins
106625,R,,CAN,,,Bill Quigley
106626,R,,CAN,,,Bill Rennie
106627,R,,USA,,,Bill Shivar
106628,R,,USA,,,Bill Siegel
106629,R,19510326.0,SWE,,Q2904458,Birger Andersson
106630,R,,SWE,,,Bjorn Wahlstrom
106631,R,19430515.0,SWE,,Q89343763,Bo Holmstrom
106632,R,,GRE,,,Boaz Nikritin
106633,R,19700303.0,BEL,,,Bob Bierkens
106634,R,,USA,,,Bob Brien
106635,R,,USA,,,Bob Davis
106636,R,,USA,,,Bob Deller
106637,R,,USA,,,Bob Hansen
106638,R,19570704.0,USA,,,Bob Weise W055
106639,R,19711002.0,USA,,,Bobby Mariencheck
106640,R,,USA,,,Bobby Montgomery
106641,R,,USA,,,Bobby Webb
106642,R,19490429.0,BUL,,Q12273506,Bojidar Pampoulov
106643,R,,YUG,,,Boris Babic
106644,U,19870930.0,ESP,,,Borja Martinez
106645,U,19810101.0,CRO,,,Bosko Simundsa
106646,R,,USA,,,Brad Cherry
106647,R,,USA,,,Brad Coleman
106648,R,,USA,,,Brad Holland
106649,R,19540306.0,AUS,,,Brad Langevad
106650,R,19621231.0,AUS,,,Brad Properjohn
106651,R,,USA,,,Brad Rowe
106652,R,,AUS,,,Brad Sceney
106653,U,,USA,,,Brandon Fallon
106654,R,,USA,,,Brandon Walters
106655,R,19630419.0,CRO,,,Branko Horvat
106656,R,,YUG,,,Branko Pesic
106657,R,,USA,,,Brant Bailey
106658,R,,AUS,,,Brendan Burke
106659,R,,AUS,,,Brendan Sharp
106660,R,19601215.0,AUS,,,Brett Edwards
106661,R,,NZL,,,Brett Hibbert
106662,R,,AUS,,,Brian Benson
106663,R,,CAN,,,Brian Hall
106664,R,19850827.0,HKG,,Q7222888,Brian Hung
106665,R,19541005.0,CAN,,,Brian Millar
106666,R,,USA,,,Brian Talgo
106667,R,19610206.0,USA,,,Brian Veillette
106668,R,,USA,,,Bruce Haddad
106669,R,,RSA,,,Bruce Mckenzie
106670,R,19661017.0,USA,,,Bruce Steel
106671,R,19611025.0,ITA,,,Bruno Capineri
106672,R,,FRA,,,Bruno Corbiere
106673,R,,FRA,,,Bruno Rafaitin
106674,R,,FRA,,,Bruno Renoult
106675,R,,NGR,,,Bullus Bako
106676,R,19550901.0,NGR,,,Bullus Hussaini
106677,R,,JPN,,,Bun Ichi Kim
106678,R,,INA,,,Bunge Nahor
106679,R,,NGR,,,Callistus Osaji
106680,R,,AUS,,,Cameron Liggett
106681,R,,AUS,,,Cameron Milne
106682,R,,USA,,,Carey Brading
106683,R,,BUL,,,Carl Asvehlic
106684,R,,SWE,,,Carl Axel Hageskog
106685,R,,USA,,,Carl Williams
106686,R,,ITA,,,Carlo Zugarelli
106687,R,,USA,,,Carlos Aguilar
106688,R,,ESP,,,Carlos Alcaraz Gonzalez
106689,R,,BOL,,,Carlos Alvarado
